Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %
404.0210,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7640.00,122880.00,0.00,0.00,34.00,12.00
404.0210,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,34.00,12.00
404.0210,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,34.00,12.00
404.0210,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,34.00,12.00
404.0210,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,34.00,12.00
404.0210,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,12.00
404.0210,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.32,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,14.00
404.4840,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7641.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,35.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,13.00
404.9450,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,1.63,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,38.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,12.00
405.3910,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.00,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,40.00,15.00
405.8090,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,40.00,15.00
405.8100,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,15.00
405.8100,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,196.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7642.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.58,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,41.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,18.00
406.2530,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.00,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,16.00
406.6860,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7643.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.67,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,15.00
407.1310,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,13.00
407.5640,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,829.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7644.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,11.00
408.0740,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,10.00
408.5230,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7645.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.00,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,40.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,15.00
408.9690,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,195.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
