Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Gear,Current recalculated internal engine torque Nm
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,29.00,10.00,45.99,26.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,29.00,10.00,45.99,26.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,10.00,45.99,26.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,23.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,23.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,25.87
39.2430,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,175.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,77.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,946.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,35.71,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,27737.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3010.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,2.98,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,32.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,14.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.96,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,49.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,50.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,57.80
40.1240,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,952.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,31.14,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28649.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3011.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,3.48,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,37.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,15.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.95,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,45.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,45.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,53.80
41.0140,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,76.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,978.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,9.96,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,28550.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3012.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,1.47,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,39.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.96,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,27.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,28.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,31.02
41.8950,86.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.00,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,860.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,-6.52,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,29328.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,2.71,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
