Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
115.9030,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
115.9030,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
115.9030,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
115.9030,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
115.9030,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.00,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4640.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.2500,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.5640,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
116.9280,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,831.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4641.00,125960.00
117.2570,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4641.00,125960.00
117.2580,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.2580,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
117.5730,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,828.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.00,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.0020,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4642.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.3340,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.6630,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
118.9950,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4643.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.3600,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,230.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
119.7040,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4644.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.0690,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.4170,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
120.7460,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.00,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4645.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.0620,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,832.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.3750,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,829.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
121.7070,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0230,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0230,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0230,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0230,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.00,0.00,31.01,4646.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4646.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4646.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4646.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.0240,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.3850,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
122.7160,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
123.0450,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
123.0450,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
123.0450,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
123.0450,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
123.0450,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
123.0450,85.00,231.00,84.00,0.33,9.69,0.00,830.00,0.01,0.00,31.01,4647.00,125960.00
