Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
397.3780,89.00,238.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.3780,89.00,238.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.3780,89.00,238.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.3780,89.00,238.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.3780,89.00,238.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.3780,89.00,238.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,238.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
397.7260,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.0410,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.3720,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
398.7010,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.1150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.4450,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
399.7750,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.1070,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.4370,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
400.7680,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.0820,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.4150,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
401.7600,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.0740,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.3880,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
402.7190,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,87.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.0330,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.3470,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
403.6770,89.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.0090,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
404.3400,90.00,237.00,86.00,0.73,22.51,0.00,0.00,-0.00,0.00,30.27,30168.00,128880.00
