Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
103.4700,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.4700,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.4700,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,848.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
103.8180,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,855.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7298.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.2200,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,870.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
104.6830,39.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,897.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.0960,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,966.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7299.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.4820,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1020.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
105.8760,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1076.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7300.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.3730,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1123.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
106.7710,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1173.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.1530,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1192.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7301.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
107.6320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.0270,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1194.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7302.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.3900,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1178.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
108.7540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1163.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.1540,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1143.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7303.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.5510,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1126.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
109.9320,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.01,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,1063.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7304.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.3090,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,988.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
110.7100,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.02,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,902.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.1080,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.03,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,868.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7305.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.4870,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.9020,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.9020,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.9020,40.00,70.00,26.00,0.02,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.9020,40.00,70.00,26.00,0.03,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.9020,40.00,70.00,26.00,0.03,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
111.9020,40.00,70.00,26.00,0.03,10.36,0.00,0.00,892.00,30.23,7306.00,0.01,129040.00
