Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15457.00,125960.00
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15457.00,125960.00
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.3360,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.6670,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15457.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
192.9990,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.3320,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,948.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.6600,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15458.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
193.9890,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.3250,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,950.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
194.6560,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,949.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15459.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.0690,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,944.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.4010,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,942.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
195.7410,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,931.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15460.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.0770,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,937.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.4110,87.00,181.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,181.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,947.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
196.7390,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.74,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,956.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15461.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.0870,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4170,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4170,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4170,87.00,182.00,83.00,0.73,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4170,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4170,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4170,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4170,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4180,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4180,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4180,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4180,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.4180,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,948.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
197.7480,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
197.7490,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.72,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,952.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15462.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.1150,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.4600,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
198.7900,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,947.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15463.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15464.00,125960.00
199.1370,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15464.00,125960.00
199.4850,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15464.00,125960.00
199.4850,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15464.00,125960.00
199.4850,87.00,182.00,83.00,0.73,13.52,0.00,946.00,0.01,0.00,31.01,15464.00,125960.00
