Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
15.2500,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.2500,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.2500,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.2500,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.5980,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.5980,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.5980,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.5980,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.5980,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.5990,70.00,112.00,60.00,0.00,23.50,6.00,829.00,0.01,0.00,31.01,31412.00,125960.00
15.5990,70.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.5990,70.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.5990,70.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.5990,70.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.5990,70.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.5990,70.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31412.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
15.9110,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.2290,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.5570,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.5570,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.5570,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.5570,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.5570,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.5570,71.00,112.00,59.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31413.00,125960.00
16.5570,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.5580,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.5580,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.5580,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.5580,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.5580,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31413.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
16.9080,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,59.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.2370,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.5710,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31414.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
17.8990,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.2480,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.5770,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.8930,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.8930,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.8930,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.8930,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.8930,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.8930,71.00,112.00,60.00,0.00,23.50,6.00,827.00,0.01,0.00,31.01,31415.00,125960.00
18.8940,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.8940,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.8940,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.8940,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31415.00,125960.00
18.8940,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
18.8940,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.2080,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.5520,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31416.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
19.8700,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.2020,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.5340,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31417.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
20.8650,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,832.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.2440,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.5900,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,831.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31418.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
21.9390,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
22.2850,71.00,112.00,60.00,0.00,23.50,6.00,830.00,0.01,0.00,31.01,31419.00,125960.00
