Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump ° C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst ° C,Base boost pressure setpoint bar,Transmission oil temperature ° C,Exhaust gas temperature upstream of the catalyst - corrected value ° C,Temperature in front of the SCR catalytic converter ° C
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.90,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.90,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,45.90,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,45.90,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.78,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,76.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,76.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,43.00
2.1180,37.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1249.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.60,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,29988.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7819.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.00,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,49.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,7.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,43.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,46.01,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.90,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.33,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
3.1460,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.01,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,1254.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,16.03,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30610.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7820.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.32,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,51.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,10.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,42.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,42.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,45.56,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,45.44,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.34,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.02,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
4.1550,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
5.1640,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
5.1640,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
5.1640,38.00,65.00,23.00,0.02,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
5.1640,38.00,65.00,23.00,0.01,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
5.1640,38.00,65.00,23.00,0.01,10.57,0.01,833.00,15.11,30030.00,0.00,0.00,33.31,7821.00,0.00,0.00,19.00,15.00,28.99,18.00,198.53,3.99,28.00,28.00,12.00,0.01,-0.01,23.00,0.00,42.35,1.25,77.00,1.01,-40.00,77.00,44.00
