Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
38.4540,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,946.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
38.7860,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,951.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9874.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.1180,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4660,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.4670,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,181.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
39.8150,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9875.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.1440,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.4750,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
40.9060,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9876.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.2380,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,955.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.5670,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,962.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
41.9000,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9877.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.2620,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.6270,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,958.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
42.9770,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9878.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.3240,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,180.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
43.7720,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1320,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9879.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.1330,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.4470,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,942.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
44.7620,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,952.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9880.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.1290,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,948.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.4880,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,950.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,956.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,956.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,956.00,30.23,9881.00,0.01,129040.00
45.8210,85.00,179.00,85.00,0.02,10.93,0.00,0.00,956.00,30.23,9881.00,0.01,129040.00
