Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Permissible torque of the speed controller Nm,Requested engine torque from MSR control Nm,Driver request torque target path Nm
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,1.29,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,33.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,28.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
262.8120,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27753.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,14.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
263.4880,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,829.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27754.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.1670,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,28.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
264.8280,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27755.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
