Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
34.5790,85.00,231.00,54.00,1.01,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.5790,85.00,231.00,54.00,1.01,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.5790,85.00,231.00,54.00,1.01,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.5790,85.00,231.00,54.00,1.01,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.01,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.01,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.01,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.44,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1870.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6420.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
34.9750,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.11,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,1936.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,2013.00,0.04,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.3740,85.00,231.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,231.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.28,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2013.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
35.7670,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.39,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2102.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6421.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.1520,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.46,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2169.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2247.00,0.05,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.5350,85.00,230.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,230.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.54,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2247.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6422.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
36.9140,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.56,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2328.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.2940,85.00,229.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,229.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,54.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2403.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.06,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
37.7750,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.57,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2488.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.07,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6423.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.1530,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,53.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,1.46,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2334.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.05,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.5370,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.74,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.43,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,2051.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,1796.00,0.07,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6424.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
38.9270,86.00,228.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,228.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1796.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.2930,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.60,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1904.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.04,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
39.6610,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.62,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.68,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.68,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.68,11.41,0.00,1839.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6425.00,125960.00
40.0590,86.00,227.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6425.00,125960.00
40.0600,86.00,227.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6425.00,125960.00
40.0600,86.00,227.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6425.00,125960.00
40.0600,86.00,227.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.0600,86.00,227.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,227.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.68,11.41,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.41,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1854.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.4710,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.76,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1876.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6426.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
40.8720,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.84,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1887.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.2630,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.88,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
41.6330,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.79,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1904.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6427.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.0120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.65,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1898.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.4120,86.00,226.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.8410,86.00,226.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.8410,86.00,225.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
42.8410,86.00,225.00,54.00,0.55,11.40,0.00,1879.00,0.03,0.00,31.01,6428.00,125960.00
