Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
151.0390,79.00,131.00,58.00,0.74,14.34,0.00,0.00,835.00,30.23,18354.00,0.01,129040.00
151.0390,79.00,131.00,58.00,0.74,14.34,0.00,0.00,835.00,30.23,18354.00,0.01,129040.00
151.0390,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.0390,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.0390,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.0390,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.0390,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,831.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18354.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.3560,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,829.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
151.6850,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,824.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.0160,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,828.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18355.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.3310,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,830.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.6630,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
152.9930,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,58.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,833.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18356.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.3230,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.6390,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.74,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,828.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
153.9690,79.00,131.00,59.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,131.00,59.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,59.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,827.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18357.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.2850,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,832.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.5980,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,856.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
154.9120,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.73,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,950.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18358.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.2460,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.5740,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,934.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
155.8880,79.00,132.00,58.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,58.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,58.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,940.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18359.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.2210,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.74,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,966.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.5680,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.75,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,893.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.01,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
156.8650,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.79,14.34,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.34,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1134.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18360.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.2960,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.85,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1314.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.02,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.03,129040.00
157.5940,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.03,129040.00
157.9240,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.03,129040.00
157.9240,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.03,129040.00
157.9240,79.00,132.00,59.00,0.88,14.36,0.00,0.00,1497.00,30.23,18361.00,0.03,129040.00
157.9240,79.00,132.00,59.00,1.00,14.36,0.00,0.00,1497.00,30.23,18361.00,0.03,129040.00
